year,diff,pred,path
1870,45,1825,/home/liza/data/met-images/10/10440.jpg
1618,18,1636,/home/liza/data/met-images/436/436254.jpg
1861,40,1821,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/203/RP-T-1932-14.jpeg
1640,42,1598,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/219/SK-C-393.jpeg
1777,37,1814,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/199/RP-T-1914-18-49.jpeg
1788,3,1785,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/191/RP-T-00-1388.jpeg
1737,14,1751,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/209/RP-T-1961-7.jpeg
1854,74,1780,/home/liza/data/met-images/372/372773.jpg
1815,31,1784,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/193/RP-T-00-3844.jpeg
1590,187,1777,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/35/NG-2011-98-50.jpeg
1800,15,1815,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/78/RP-P-1900-A-22162.jpeg
1830,13,1817,/home/liza/data/met-images/384/384953.jpg
1700,117,1817,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/192/RP-T-00-3156.jpeg
1734,24,1758,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/193/RP-T-00-874.jpeg
1760,24,1736,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/205/RP-T-1948-42.jpeg
1645,135,1780,/home/liza/data/met-images/348/348161.jpg
1637,151,1788,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1890-A-2342.jpeg
1810,45,1765,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/219/SK-C-126.jpeg
1792,23,1815,/home/liza/data/met-images/337/337874.jpg
1888,65,1823,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/213/RP-T-1998-2.jpeg
1827,55,1772,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/211/RP-T-1977-8.jpeg
1851,38,1813,/home/liza/data/met-images/440/440726.jpg
1855,87,1768,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/214/SK-A-1029.jpeg
1778,45,1733,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/193/RP-T-00-492-60B.jpeg
1867,38,1829,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/205/RP-T-1948-648(V).jpeg
1470,314,1784,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/193/RP-T-00-513.jpeg
1695,64,1759,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1894-A-3027.jpeg
1762,8,1770,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/197/RP-T-1898-A-3707.jpeg
1701,37,1738,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/192/RP-T-00-3661A-8.jpeg
1610,143,1753,/home/liza/data/met-images/342/342007.jpg
1664,137,1801,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/195/RP-T-1889-A-2058.jpeg
1594,162,1756,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/208/RP-T-1960-49.jpeg
1913,102,1811,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/206/RP-T-1950-353.jpeg
1800,17,1817,/home/liza/data/met-images/382/382361.jpg
1724,11,1713,/home/liza/data/met-images/373/373782.jpg
1868,77,1791,/home/liza/data/met-images/668/668758.jpg
1690,78,1768,/home/liza/data/met-images/368/368449.jpg
1893,73,1820,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-3526.jpeg
1682,155,1837,/home/liza/data/met-images/339/339676.jpg
1898,114,1784,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/211/RP-T-1978-86.jpeg
1720,123,1843,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/208/RP-T-1959-194.jpeg
1821,10,1831,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/205/RP-T-1949-745.jpeg
1600,142,1742,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/195/RP-T-1889-A-1956.jpeg
1903,136,1767,/home/liza/data/met-images/437/437128.jpg
1550,256,1806,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/207/RP-T-1953-442(R).jpeg
1854,89,1765,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/192/RP-T-00-3588.jpeg
1670,86,1756,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/199/RP-T-1918-407.jpeg
1872,72,1800,/home/liza/data/met-images/11/11896.jpg
1905,41,1864,/home/liza/data/met-images/492/492812.jpg
1831,190,1641,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/219/SK-C-307.jpeg
1814,15,1799,/home/liza/data/met-images/41/41494.jpg
1654,99,1753,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/3/BI-1887-1463-117.jpeg
1609,202,1811,/home/liza/data/met-images/338/338852.jpg
1632,83,1715,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/213/RP-T-2007-105.jpeg
1803,49,1754,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/214/RP-T-FM-242.jpeg
1630,23,1653,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/217/SK-A-364.jpeg
1891,25,1866,/home/liza/data/met-images/16/16253.jpg
1778,48,1730,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/193/RP-T-00-493-5B.jpeg
1827,10,1837,/home/liza/data/met-images/362/362258.jpg
1619,122,1741,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/195/RP-T-1889-A-2107.jpeg
1722,76,1798,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/191/RP-T-00-1565.jpeg
1550,243,1793,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-2390.jpeg
1651,10,1661,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/218/SK-A-835.jpeg
1751,43,1794,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/208/RP-T-1959-191.jpeg
1499,9,1508,/home/liza/data/met-images/340/340525.jpg
1720,60,1780,/home/liza/data/met-images/37/37869.jpg
1653,97,1750,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/192/RP-T-00-247.jpeg
1925,158,1767,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/214/RP-T-2010-43-372.jpeg
1508,233,1741,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/198/RP-T-1904-417.jpeg
1773,7,1780,/home/liza/data/met-images/671/671072.jpg
1722,43,1765,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/191/RP-T-00-1577.jpeg
1778,2,1776,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/193/RP-T-00-494-40.jpeg
1883,87,1796,/home/liza/data/met-images/377/377602.jpg
1775,14,1789,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/204/RP-T-1943-8.jpeg
1886,35,1851,/home/liza/data/met-images/15/15904.jpg
1824,35,1789,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/209/RP-T-1964-102A.jpeg
1891,35,1856,/home/liza/data/met-images/16/16225.jpg
1758,26,1784,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/206/RP-T-1952-292(R).jpeg
1653,20,1633,/home/liza/data/met-images/436/436929.jpg
1780,2,1778,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/214/RP-T-FM-248.jpeg
1922,245,1677,/home/liza/data/met-images/17/17424.jpg
1860,38,1822,/home/liza/data/met-images/16/16704.jpg
1925,79,1846,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/214/RP-T-2010-43-315.jpeg
1635,176,1811,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/205/RP-T-1949-545.jpeg
1783,21,1804,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/193/RP-T-00-982.jpeg
1825,102,1723,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/214/SK-A-1369.jpeg
1888,78,1810,/home/liza/data/met-images/50/50771.jpg
1610,81,1691,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/195/RP-T-1887-A-878.jpeg
1590,6,1584,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-3462.jpeg
1774,19,1755,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/208/RP-T-1959-477.jpeg
1770,29,1799,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/193/RP-T-00-609.jpeg
1693,58,1751,/home/liza/data/met-images/360/360262.jpg
1834,1,1833,/home/liza/data/met-images/16/16427.jpg
1500,235,1735,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/193/RP-T-00-653.jpeg
1884,42,1842,/home/liza/data/met-images/11/11256.jpg
1909,52,1857,/home/liza/data/met-images/12/12207.jpg
1600,198,1798,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/212/RP-T-1981-216.jpeg
1649,70,1719,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/211/RP-T-1973-8(R).jpeg
1870,20,1850,/home/liza/data/met-images/15/15453.jpg
1880,31,1849,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-3076.jpeg
1746,7,1753,/home/liza/data/met-images/436/436904.jpg
1756,45,1801,/home/liza/data/met-images/10/10428.jpg
1920,157,1763,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/12/BK-1979-33-A-1.jpeg
1809,95,1714,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/218/SK-A-5020.jpeg
1861,50,1811,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/192/RP-T-00-2642(V).jpeg
1647,114,1761,/home/liza/data/met-images/438/438375.jpg
1600,197,1797,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/198/RP-T-1905-189.jpeg
1906,112,1794,/home/liza/data/met-images/435/435693.jpg
1860,76,1784,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/209/RP-T-1963-3.jpeg
1741,127,1614,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/205/RP-T-1948-85.jpeg
1728,14,1742,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/210/RP-T-1970-4-35.jpeg
1578,126,1704,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/207/RP-T-1953-292(R).jpeg
1898,77,1821,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/35/NG-850-14.jpeg
1800,11,1789,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/199/RP-T-1918-104.jpeg
1640,127,1767,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/213/RP-T-1993-430.jpeg
1525,138,1663,/home/liza/data/met-images/387/387490.jpg
1784,72,1712,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/195/RP-T-1888-A-1793.jpeg
1814,39,1775,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/191/RP-T-00-1094.jpeg
1849,176,1673,/home/liza/data/met-images/418/418120.jpg
1821,2,1819,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/218/SK-A-999.jpeg
1785,23,1808,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/197/RP-T-1900-A-4467(R).jpeg
1795,8,1787,/home/liza/data/met-images/15/15102.jpg
1776,25,1751,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/192/RP-T-00-3708.jpeg
1660,127,1787,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1884-A-285.jpeg
1900,96,1804,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/211/RP-T-1980-114(R).jpeg
1785,4,1789,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/197/RP-T-1899-A-4124.jpeg
1652,19,1633,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/215/SK-A-142.jpeg
1653,90,1743,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/197/RP-T-1902-A-4624.jpeg
1683,101,1784,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/206/RP-T-1951-91.jpeg
1815,10,1805,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/198/RP-T-1904-71.jpeg
1710,82,1792,/home/liza/data/met-images/426/426518.jpg
1874,58,1816,/home/liza/data/met-images/11/11909.jpg
1777,10,1767,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/199/RP-T-1914-17-258.jpeg
1779,51,1728,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/199/RP-T-1914-17-50.jpeg
1631,47,1678,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-3334.jpeg
1815,28,1787,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/218/SK-A-925.jpeg
1674,151,1825,/home/liza/data/met-images/338/338686.jpg
1751,18,1769,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/199/RP-T-1918-489.jpeg
1908,54,1854,/home/liza/data/met-images/483/483375.jpg
1841,43,1798,/home/liza/data/met-images/12/12530.jpg
1784,4,1788,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/191/RP-T-00-1482.jpeg
1538,203,1741,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1887-A-1400.jpeg
1561,188,1749,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/205/RP-T-1948-357.jpeg
1569,186,1755,/home/liza/data/met-images/48/48910.jpg
1816,48,1768,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/198/RP-T-1904-419.jpeg
1662,18,1680,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/217/SK-A-4474.jpeg
1840,66,1774,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/217/SK-A-3852.jpeg
1893,25,1868,/home/liza/data/met-images/337/337168.jpg
1610,93,1703,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1884-A-389.jpeg
1672,98,1770,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/192/RP-T-00-3164.jpeg
1635,8,1627,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-3133.jpeg
1625,143,1768,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1887-A-1287.jpeg
1666,57,1723,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/214/SK-A-1358.jpeg
1702,56,1758,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/191/RP-T-00-1664.jpeg
1841,104,1737,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/204/RP-T-1940-490.jpeg
1849,123,1726,/home/liza/data/met-images/418/418118.jpg
1794,31,1825,/home/liza/data/met-images/334/334240.jpg
1917,145,1772,/home/liza/data/met-images/488/488015.jpg
1532,260,1792,/home/liza/data/met-images/36/36058.jpg
1821,10,1831,/home/liza/data/met-images/383/383730.jpg
1914,156,1758,/home/liza/data/met-images/393/393603.jpg
1796,27,1823,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1896-A-3166.jpeg
1730,15,1745,/home/liza/data/met-images/399/399921.jpg
1650,102,1752,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/208/RP-T-1957-163.jpeg
1778,1,1779,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/193/RP-T-00-493-74A.jpeg
1641,100,1541,/home/liza/data/met-images/437/437593.jpg
1660,79,1739,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1884-A-286.jpeg
1649,82,1731,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/4/BI-1890-1950-7(R).jpeg
1703,96,1799,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/191/RP-T-00-1324.jpeg
1619,136,1755,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/211/RP-T-1978-79.jpeg
1775,99,1676,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1894-A-2826.jpeg
1651,109,1760,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1887-A-1006.jpeg
1628,209,1837,/home/liza/data/met-images/336/336461.jpg
1471,30,1441,/home/liza/data/met-images/459/459026.jpg
1623,144,1479,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/215/SK-A-1930.jpeg
1825,37,1788,/home/liza/data/met-images/343/343117.jpg
1651,160,1811,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/219/SK-C-206.jpeg
1889,93,1796,/home/liza/data/met-images/343/343063.jpg
1700,90,1790,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/212/RP-T-1993-234(V).jpeg
1887,28,1859,/home/liza/data/met-images/460/460071.jpg
1645,34,1679,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/218/SK-A-591.jpeg
1763,5,1768,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/217/SK-A-3747.jpeg
1710,12,1722,/home/liza/data/met-images/344/344244.jpg
1838,3,1841,/home/liza/data/met-images/14/14903.jpg
1814,4,1810,/home/liza/data/met-images/459/459965.jpg
1802,11,1791,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/192/RP-T-00-3729.jpeg
1810,7,1803,/home/liza/data/met-images/13/13324.jpg
1834,21,1813,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1892-A-2592.jpeg
1777,16,1761,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/199/RP-T-1914-17-190.jpeg
1891,76,1815,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/209/RP-T-1960-581.jpeg
1540,294,1834,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/206/RP-T-1951-253(V).jpeg
1851,13,1838,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/212/RP-T-1982-122.jpeg
1851,40,1811,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/212/RP-T-1989-25.jpeg
1692,104,1796,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/191/RP-T-00-1630.jpeg
1755,17,1772,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/199/RP-T-1918-24.jpeg
1707,28,1735,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/160/RP-P-OB-51.142.jpeg
1700,9,1709,/home/liza/data/met-images/343/343264.jpg
1548,200,1748,/home/liza/data/met-images/363/363755.jpg
1643,119,1762,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/206/RP-T-1952-121.jpeg
1821,27,1794,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1890-A-2348(R).jpeg
1794,20,1814,/home/liza/data/met-images/365/365754.jpg
1802,2,1800,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/208/RP-T-1958-6.jpeg
1840,45,1795,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/210/RP-T-1970-4-64-TM-65.jpeg
1620,143,1763,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1887-A-761(R).jpeg
1734,36,1770,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/205/RP-T-1948-291.jpeg
1789,5,1784,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/192/RP-T-00-3722.jpeg
1828,69,1759,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/198/RP-T-1904-297.jpeg
